Model Year,FullName,MPG,Eng Displ,# Cyl
2021,2021 Porsche 718 Boxster GTS 4.0,19,4.0,6
2021,2021 Porsche 718 Boxster GTS 4.0,21,4.0,6
2021,2021 Porsche 718 Boxster S,21,2.5,4
2021,2021 Porsche 718 Boxster S,22,2.5,4
2021,2021 Porsche 718 Boxster T,22,2.0,4
2021,2021 Porsche 718 Boxster T,23,2.0,4
2021,2021 Porsche 718 Cayman,22,2.0,4
2021,2021 Porsche 718 Cayman,24,2.0,4
2021,2021 Porsche 718 Cayman GT4,19,4.0,6
2021,2021 Porsche 718 Cayman GT4,20,4.0,6
2021,2021 Porsche 718 Cayman GTS 4.0,19,4.0,6
2021,2021 Porsche 718 Cayman GTS 4.0,21,4.0,6
2021,2021 Porsche 718 Cayman S,21,2.5,4
2021,2021 Porsche 718 Cayman S,22,2.5,4
2021,2021 Porsche 718 Cayman T,22,2.0,4
2021,2021 Porsche 718 Cayman T,23,2.0,4
2021,2021 Porsche 718 Spyder,19,4.0,6
2021,2021 Porsche 718 Spyder,20,4.0,6
2021,2021 Porsche 911 Carrera,20,3.0,6
2021,2021 Porsche 911 Carrera 4,20,3.0,6
2021,2021 Porsche 911 Carrera 4 Cabriolet,20,3.0,6
2021,2021 Porsche 911 Carrera 4S,20,3.0,6
2021,2021 Porsche 911 Carrera 4S,20,3.0,6
2021,2021 Porsche 911 Carrera 4S Cabriolet,20,3.0,6
2021,2021 Porsche 911 Carrera 4S Cabriolet,20,3.0,6
2021,2021 Porsche 911 Carrera Cabriolet,20,3.0,6
2021,2021 Porsche 911 Carrera S,20,3.0,6
2021,2021 Porsche 911 Carrera S,21,3.0,6
2021,2021 Porsche 911 Carrera S Cabriolet,20,3.0,6
2021,2021 Porsche 911 Carrera S Cabriolet,20,3.0,6
2021,2021 Porsche 911 Targa 4,20,3.0,6
2021,2021 Porsche 911 Targa 4S,20,3.0,6
2021,2021 Porsche 911 Targa 4S,20,3.0,6
2021,2021 Porsche 911 Turbo,17,3.7,6
2021,2021 Porsche 911 Turbo Cabriolet,17,3.7,6
2021,2021 Porsche 911 Turbo S,17,3.7,6
2021,2021 Porsche 911 Turbo S Cabriolet,17,3.7,6
2021,2021 Porsche Cayenne,20,3.0,6
2021,2021 Porsche Cayenne Coupé,20,3.0,6
2021,2021 Porsche Cayenne GTS,17,4.0,8
2021,2021 Porsche Cayenne GTS Coupe,17,4.0,8
2021,2021 Porsche Cayenne S,20,2.9,6
2021,2021 Porsche Cayenne S Coupé,19,2.9,6
2021,2021 Porsche Cayenne Turbo,17,4.0,8
2021,2021 Porsche Cayenne Turbo Coupé,17,4.0,8
2021,2021 Porsche Macan,21,2.0,4
2021,2021 Porsche Macan GTS,19,2.9,6
2021,2021 Porsche Macan S,20,3.0,6
2021,2021 Porsche Macan Turbo,19,2.9,6
2021,2021 Porsche Panamera,20,2.9,6
2021,2021 Porsche Panamera 4,20,2.9,6
2021,2021 Porsche Panamera 4 Executive,19,2.9,6
2021,2021 Porsche Panamera 4 ST,20,2.9,6
2021,2021 Porsche Panamera 4S,20,2.9,6
2021,2021 Porsche Panamera 4S Executive,19,2.9,6
2021,2021 Porsche Panamera 4S ST,19,2.9,6
2021,2021 Porsche Panamera GTS,17,4.0,8
2021,2021 Porsche Panamera GTS ST,17,4.0,8
2021,2021 Porsche Panamera Turbo S,17,4.0,8
2021,2021 Porsche Panamera Turbo S Executive,17,4.0,8
2021,2021 Porsche Panamera Turbo S ST,17,4.0,8
2021,2021 Rolls-Royce Cullinan,14,6.7,12
2021,2021 Rolls-Royce Cullinan Black Badge,14,6.7,12
2021,2021 Rolls-Royce Dawn,14,6.6,12
2021,2021 Rolls-Royce Dawn Black Badge,14,6.6,12
2021,2021 Rolls-Royce Ghost,14,6.7,12
2021,2021 Rolls-Royce Ghost EWB,14,6.7,12
2021,2021 Rolls-Royce Phantom,14,6.7,12
2021,2021 Rolls-Royce Phantom EWB,14,6.7,12
2021,2021 Rolls-Royce Wraith,14,6.6,12
2021,2021 Rolls-Royce Wraith Black Badge,14,6.6,12
2021,2021 Roush Roush Mustang,14,5.0,8
2021,2021 Roush Roush Mustang,15,5.0,8
2021,2021 Subaru ASCENT AWD,23,2.4,4
2021,2021 Subaru ASCENT LIMITED/TOURING AWD,22,2.4,4
2021,2021 Subaru CROSSTREK AWD,25,2.0,4
2021,2021 Subaru CROSSTREK AWD,29,2.5,4
2021,2021 Subaru CROSSTREK AWD,30,2.0,4
2021,2021 Subaru FORESTER AWD,29,2.5,4
2021,2021 Subaru IMPREZA 4-Door,26,2.0,4
2021,2021 Subaru IMPREZA 4-Door,32,2.0,4
2021,2021 Subaru IMPREZA 4-Door SPORT,30,2.0,4
2021,2021 Subaru IMPREZA 5-Door,26,2.0,4
2021,2021 Subaru IMPREZA 5-Door,31,2.0,4
2021,2021 Subaru IMPREZA 5-Door SPORT,25,2.0,4
2021,2021 Subaru IMPREZA 5-Door SPORT,30,2.0,4
2021,2021 Subaru LEGACY,27,2.4,4
2021,2021 Subaru LEGACY,30,2.5,4
2021,2021 Subaru OUTBACK AWD,26,2.4,4
2021,2021 Subaru OUTBACK AWD,29,2.5,4
2021,2021 Subaru WRX,18,2.5,4
2021,2021 Subaru WRX,21,2.0,4
2021,2021 Subaru WRX,23,2.0,4
2021,2021 Toyota 4RUNNER 2WD,17,4.0,6
2021,2021 Toyota 4RUNNER 4WD,17,4.0,6
2021,2021 Toyota 4RUNNER 4WD,17,4.0,6
2021,2021 Toyota AVALON,25,3.5,6
2021,2021 Toyota AVALON AWD,28,2.5,4
2021,2021 Toyota AVALON HYBRID,43,2.5,4
2021,2021 Toyota AVALON HYBRID XLE,44,2.5,4
2021,2021 Toyota AVALON TRD,25,3.5,6
2021,2021 Toyota AVALON XLE,26,3.5,6
2021,2021 Toyota C-HR,29,2.0,4
2021,2021 Toyota CAMRY,26,3.5,6
2021,2021 Toyota CAMRY AWD LE/SE,29,2.5,4
2021,2021 Toyota CAMRY AWD XLE/XSE,28,2.5,4
2021,2021 Toyota CAMRY HYBRID LE,52,2.5,4
2021,2021 Toyota CAMRY HYBRID SE/XLE/XSE,46,2.5,4
2021,2021 Toyota CAMRY LE/SE,32,2.5,4
2021,2021 Toyota CAMRY TRD,25,3.5,6
2021,2021 Toyota CAMRY XLE/XSE,31,2.5,4
2021,2021 Toyota CAMRY XSE,26,3.5,6
2021,2021 Toyota COROLLA,32,2.0,4
2021,2021 Toyota COROLLA,33,1.8,4
2021,2021 Toyota COROLLA,33,1.8,4
2021,2021 Toyota COROLLA,34,2.0,4
2021,2021 Toyota COROLLA APEX,31,2.0,4
2021,2021 Toyota COROLLA APEX,34,2.0,4
2021,2021 Toyota COROLLA HATCHBACK,35,2.0,4
2021,2021 Toyota COROLLA HATCHBACK MANUAL,31,2.0,4
2021,2021 Toyota COROLLA HATCHBACK XSE,33,2.0,4
2021,2021 Toyota COROLLA HYBRID,52,1.8,4
2021,2021 Toyota COROLLA XLE,32,1.8,4
2021,2021 Toyota COROLLA XSE,34,2.0,4
2021,2021 Toyota ES 250 AWD,28,2.5,4
2021,2021 Toyota ES 300h,44,2.5,4
2021,2021 Toyota ES 350,26,3.5,6
2021,2021 Toyota ES 350 F SPORT,25,3.5,6
2021,2021 Toyota GX 460,16,4.6,8
2021,2021 Toyota HIGHLANDER,23,3.5,6
2021,2021 Toyota HIGHLANDER,24,3.5,6
2021,2021 Toyota HIGHLANDER AWD,23,3.5,6
2021,2021 Toyota HIGHLANDER HYBRID,36,2.5,4
2021,2021 Toyota HIGHLANDER HYBRID AWD,35,2.5,4
2021,2021 Toyota HIGHLANDER HYBRID AWD LTD/PLAT,35,2.5,4
2021,2021 Toyota IS 300,25,2.0,4
2021,2021 Toyota IS 300 AWD,22,3.5,6
2021,2021 Toyota IS 350,23,3.5,6
2021,2021 Toyota IS 350 AWD,22,3.5,6
2021,2021 Toyota LAND CRUISER WAGON 4WD,14,5.7,8
2021,2021 Toyota LC 500,19,5.0,8
2021,2021 Toyota LC 500 CONVERTIBLE,18,5.0,8
2021,2021 Toyota LC 500h,29,3.5,6
2021,2021 Toyota LS 500,22,3.4,6
2021,2021 Toyota LS 500 AWD,21,3.4,6
2021,2021 Toyota LS 500h,28,3.5,6
2021,2021 Toyota LS 500h AWD,26,3.5,6
2021,2021 Toyota LX 570,14,5.7,8
2021,2021 Toyota NX 300,25,2.0,4
2021,2021 Toyota NX 300 AWD,24,2.0,4
2021,2021 Toyota NX 300 AWD F SPORT,24,2.0,4
2021,2021 Toyota NX 300h AWD,31,2.5,4
2021,2021 Toyota PRIUS,52,1.8,4
2021,2021 Toyota PRIUS AWD,49,1.8,4
2021,2021 Toyota PRIUS Eco,56,1.8,4
2021,2021 Toyota RAV4,30,2.5,4
2021,2021 Toyota RAV4,30,2.5,4
2021,2021 Toyota RAV4 AWD,28,2.5,4
2021,2021 Toyota RAV4 AWD,29,2.5,4
2021,2021 Toyota RAV4 AWD LE,30,2.5,4
2021,2021 Toyota RAV4 AWD TRD OFFROAD,28,2.5,4
2021,2021 Toyota RAV4 HYBRID AWD,40,2.5,4
2021,2021 Toyota RC 300,25,2.0,4
2021,2021 Toyota RC 300 AWD,22,3.5,6
2021,2021 Toyota RC 350,23,3.5,6
2021,2021 Toyota RC 350 AWD,22,3.5,6
2021,2021 Toyota RC F,19,5.0,8
2021,2021 Toyota RX 350,23,3.5,6
2021,2021 Toyota RX 350 AWD,22,3.5,6
2021,2021 Toyota RX 350 L,22,3.5,6
2021,2021 Toyota RX 350 L AWD,21,3.5,6
2021,2021 Toyota RX 450h AWD,30,3.5,6
2021,2021 Toyota RX 450h L AWD,29,3.5,6
2021,2021 Toyota SEQUOIA 2WD,15,5.7,8
2021,2021 Toyota SEQUOIA 4WD,14,5.7,8
2021,2021 Toyota SIENNA,36,2.5,4
2021,2021 Toyota SIENNA AWD,35,2.5,4
2021,2021 Toyota TACOMA 2WD,21,2.7,4
2021,2021 Toyota TACOMA 2WD,21,3.5,6
2021,2021 Toyota TACOMA 4WD,18,3.5,6
2021,2021 Toyota TACOMA 4WD,20,2.7,4
2021,2021 Toyota TACOMA 4WD,20,3.5,6
2021,2021 Toyota TACOMA 4WD D-CAB MT TRD-ORP/PRO,18,3.5,6
2021,2021 Toyota TUNDRA 2WD,15,5.7,8
2021,2021 Toyota TUNDRA 4WD,14,5.7,8
2021,2021 Toyota UX 200,32,2.0,4
2021,2021 Toyota UX 250h,42,2.0,4
2021,2021 Toyota UX 250h AWD,39,2.0,4
2021,2021 Toyota VENZA AWD,39,2.5,4
2021,2021 Volkswagen Group of A4 S line quattro,27,2.0,4
2021,2021 Volkswagen Group of A4 allroad quattro,26,2.0,4
2021,2021 Volkswagen Group of A4 quattro,28,2.0,4
2021,2021 Volkswagen Group of A5 Cabriolet quattro,26,2.0,4
2021,2021 Volkswagen Group of A5 Sportback S line quattro,27,2.0,4
2021,2021 Volkswagen Group of A5 Sportback quattro,28,2.0,4
2021,2021 Volkswagen Group of A5 quattro,27,2.0,4
2021,2021 Volkswagen Group of A6 Allroad,22,3.0,6
2021,2021 Volkswagen Group of A6 quattro,24,3.0,6
2021,2021 Volkswagen Group of A6 quattro,26,2.0,4
2021,2021 Volkswagen Group of A7 quattro,24,3.0,6
2021,2021 Volkswagen Group of A8L,18,4.0,8
2021,2021 Volkswagen Group of A8L,21,3.0,6
2021,2021 Volkswagen Group of Arteon,25,2.0,4
2021,2021 Volkswagen Group of Arteon 4Motion,24,2.0,4
2021,2021 Volkswagen Group of Atlas,19,3.6,6
2021,2021 Volkswagen Group of Atlas,22,2.0,4
2021,2021 Volkswagen Group of Atlas 4Motion,18,3.6,6
2021,2021 Volkswagen Group of Atlas 4Motion 2.0L,22,2.0,4
2021,2021 Volkswagen Group of Atlas Cross Sport,20,3.6,6
2021,2021 Volkswagen Group of Atlas Cross Sport,22,2.0,4
2021,2021 Volkswagen Group of Atlas Cross Sport 4Motion,19,3.6,6
2021,2021 Volkswagen Group of Atlas Cross Sport 4Motion,22,2.0,4
2021,2021 Volkswagen Group of Aventador Coupe,10,6.5,12
2021,2021 Volkswagen Group of Aventador Roadster,10,6.5,12
2021,2021 Volkswagen Group of Aventador Sian Coupe,10,6.5,12
2021,2021 Volkswagen Group of Aventador Sian Roadster,10,6.5,12
2021,2021 Volkswagen Group of Bentayga,14,6.0,12
2021,2021 Volkswagen Group of Bentayga,18,4.0,8
2021,2021 Volkswagen Group of Chiron,11,8.0,16
2021,2021 Volkswagen Group of Chiron Pur Sport,10,8.0,16
2021,2021 Volkswagen Group of Continental GT,15,6.0,12
2021,2021 Volkswagen Group of Continental GT,19,4.0,8
2021,2021 Volkswagen Group of Continental GT Convertible,15,6.0,12
2021,2021 Volkswagen Group of Continental GT Convertible,19,4.0,8
2021,2021 Volkswagen Group of Flying Spur,15,6.0,12
2021,2021 Volkswagen Group of Flying Spur,17,4.0,8
2021,2021 Volkswagen Group of GTI,26,2.0,4
2021,2021 Volkswagen Group of GTI,27,2.0,4
2021,2021 Volkswagen Group of Golf,32,1.4,4
2021,2021 Volkswagen Group of Golf,33,1.4,4
2021,2021 Volkswagen Group of Huracan,15,5.2,10
2021,2021 Volkswagen Group of Huracan 2WD,15,5.2,10
2021,2021 Volkswagen Group of Huracan Spyder,15,5.2,10
2021,2021 Volkswagen Group of Huracan Spyder 2WD,15,5.2,10
2021,2021 Volkswagen Group of Jetta,33,1.4,4
2021,2021 Volkswagen Group of Jetta,34,1.4,4
2021,2021 Volkswagen Group of Jetta GLI,28,2.0,4
2021,2021 Volkswagen Group of Jetta GLI,28,2.0,4
2021,2021 Volkswagen Group of Passat,28,2.0,4
2021,2021 Volkswagen Group of Q3 S-line quattro,23,2.0,4
2021,2021 Volkswagen Group of Q3 quattro,25,2.0,4
2021,2021 Volkswagen Group of Q5,25,2.0,4
2021,2021 Volkswagen Group of Q5 Sportback,25,2.0,4
2021,2021 Volkswagen Group of Q7,20,3.0,6
2021,2021 Volkswagen Group of Q7,21,2.0,4
2021,2021 Volkswagen Group of Q8,20,3.0,6
2021,2021 Volkswagen Group of R8,16,5.2,10
2021,2021 Volkswagen Group of R8 2WD,17,5.2,10
2021,2021 Volkswagen Group of R8 Spyder,16,5.2,10
2021,2021 Volkswagen Group of R8 Spyder 2WD,17,5.2,10
2021,2021 Volkswagen Group of RS 5,20,2.9,6
2021,2021 Volkswagen Group of RS 5 Sportback,21,2.9,6
2021,2021 Volkswagen Group of RS 6 Avant,17,4.0,8
2021,2021 Volkswagen Group of RS 7,17,4.0,8
2021,2021 Volkswagen Group of RS Q8,15,4.0,8
2021,2021 Volkswagen Group of S4,23,3.0,6
2021,2021 Volkswagen Group of S5,23,3.0,6
2021,2021 Volkswagen Group of S5 Cabriolet,22,3.0,6
2021,2021 Volkswagen Group of S5 Sportback,23,3.0,6
2021,2021 Volkswagen Group of S6,22,2.9,6
2021,2021 Volkswagen Group of S7,22,2.9,6
2021,2021 Volkswagen Group of S8,16,4.0,8
2021,2021 Volkswagen Group of SQ5,20,3.0,6
2021,2021 Volkswagen Group of SQ5 Sportback,20,3.0,6
2021,2021 Volkswagen Group of SQ7,17,4.0,8
2021,2021 Volkswagen Group of SQ8,17,4.0,8
2021,2021 Volkswagen Group of TT Coupe quattro,26,2.0,4
2021,2021 Volkswagen Group of TT RS,24,2.5,5
2021,2021 Volkswagen Group of TT Roadster quattro,26,2.0,4
2021,2021 Volkswagen Group of TTS Coupe,25,2.0,4
2021,2021 Volkswagen Group of Tiguan,25,2.0,4
2021,2021 Volkswagen Group of Tiguan 4Motion,24,2.0,4
2021,2021 Volkswagen Group of Urus,14,4.0,8
2021,2021 Volvo S60 AWD,25,2.0,4
2021,2021 Volvo S60 AWD,26,2.0,4
2021,2021 Volvo S60 FWD,27,2.0,4
2021,2021 Volvo S90 AWD,25,2.0,4
2021,2021 Volvo V60 CC AWD,25,2.0,4
2021,2021 Volvo V60 FWD,27,2.0,4
2021,2021 Volvo V90 AWD,25,2.0,4
2021,2021 Volvo V90 CC AWD,24,2.0,4
2021,2021 Volvo V90 FWD,26,2.0,4
2021,2021 Volvo XC40 AWD,25,2.0,4
2021,2021 Volvo XC40 FWD,26,2.0,4
2021,2021 Volvo XC60 AWD,23,2.0,4
2021,2021 Volvo XC60 AWD,24,2.0,4
2021,2021 Volvo XC60 FWD,25,2.0,4
2021,2021 Volvo XC90 AWD,22,2.0,4
2021,2021 Volvo XC90 AWD,23,2.0,4
2021,2021 Volvo XC90 FWD,25,2.0,4
2021,2021 aston martin DB11 V12,18,5.2,12
2021,2021 aston martin DB11 V8,20,4.0,8
2021,2021 aston martin DBS,17,5.2,12
2021,2021 aston martin DBX V8,15,4.0,8
2021,2021 aston martin Vantage Manual,17,4.0,8
2021,2021 aston martin Vantage V8,20,4.0,8
2022,2022 BMW 228i Gran Coupe,28,2.0,4
2022,2022 BMW 228i xDrive Gran Coupe,27,2.0,4
2022,2022 BMW 230i Coupe,29,2.0,4
2022,2022 BMW 330i Sedan,30,2.0,4
2022,2022 BMW 330i xDrive Sedan,28,2.0,4
2022,2022 BMW 430i Convertible,28,2.0,4
2022,2022 BMW 430i Coupe,28,2.0,4
2022,2022 BMW 430i Gran Coupe,28,2.0,4
2022,2022 BMW 430i xDrive Convertible,27,2.0,4
2022,2022 BMW 430i xDrive Coupe,27,2.0,4
2022,2022 BMW 530i Sedan,28,2.0,4
2022,2022 BMW 530i xDrive Sedan,26,2.0,4
2022,2022 BMW 540i Sedan,27,3.0,6
2022,2022 BMW 540i xDrive Sedan,25,3.0,6
2022,2022 BMW 740i Sedan,25,3.0,6
2022,2022 BMW 740i xDrive Sedan,23,3.0,6
2022,2022 BMW 750i xDrive Sedan,19,4.4,8
2022,2022 BMW 840i Convertible,25,3.0,6
2022,2022 BMW 840i Coupe,25,3.0,6
2022,2022 BMW 840i Gran Coupe,25,3.0,6
2022,2022 BMW 840i xDrive Convertible,23,3.0,6
2022,2022 BMW 840i xDrive Coupe,23,3.0,6
2022,2022 BMW 840i xDrive Gran Coupe,23,3.0,6
2022,2022 BMW ALPINA B7 xDrive,19,4.4,8
2022,2022 BMW ALPINA B8 Gran Coupe,19,4.4,8
2022,2022 BMW ALPINA XB7,17,4.4,8
2022,2022 BMW COOPER CONVERTIBLE,31,1.5,3
2022,2022 BMW COOPER CONVERTIBLE,32,1.5,3
2022,2022 BMW COOPER COUNTRYMAN,29,1.5,3
2022,2022 BMW COOPER COUNTRYMAN ALL4,26,1.5,3
2022,2022 BMW COOPER HARDTOP 2 DOOR,31,1.5,3
2022,2022 BMW COOPER HARDTOP 2 DOOR,32,1.5,3
2022,2022 BMW COOPER HARDTOP 4 DOOR,31,1.5,3
2022,2022 BMW COOPER HARDTOP 4 DOOR,32,1.5,3
2022,2022 BMW COOPER S CLUBMAN,26,2.0,4
2022,2022 BMW COOPER S CLUBMAN,29,2.0,4
2022,2022 BMW COOPER S CLUBMAN ALL4,26,2.0,4
2022,2022 BMW COOPER S CONVERTIBLE,26,2.0,4
2022,2022 BMW COOPER S CONVERTIBLE,30,2.0,4
2022,2022 BMW COOPER S COUNTRYMAN,28,2.0,4
2022,2022 BMW COOPER S COUNTRYMAN ALL4,26,2.0,4
2022,2022 BMW COOPER S HARDTOP 2 DOOR,27,2.0,4
2022,2022 BMW COOPER S HARDTOP 2 DOOR,31,2.0,4
2022,2022 BMW COOPER S HARDTOP 4 DOOR,27,2.0,4
2022,2022 BMW COOPER S HARDTOP 4 DOOR,31,2.0,4
2022,2022 BMW JCW COUNTRYMAN ALL4,26,2.0,4
2022,2022 BMW JOHN COOPER WORKS CLUBMAN ALL4,26,2.0,4
2022,2022 BMW JOHN COOPER WORKS CONVERTIBLE,28,2.0,4
2022,2022 BMW JOHN COOPER WORKS HARDTOP 2 DOOR,25,2.0,4
2022,2022 BMW JOHN COOPER WORKS HARDTOP 2 DOOR,29,2.0,4
2022,2022 BMW M235i xDrive Gran Coupe,26,2.0,4
2022,2022 BMW M240i xDrive Coupe,26,3.0,6
2022,2022 BMW M3 Competition M xDrive Sedan,18,3.0,6
2022,2022 BMW M3 Competition Sedan,19,3.0,6
2022,2022 BMW M3 Sedan,19,3.0,6
2022,2022 BMW M340i Sedan,26,3.0,6
2022,2022 BMW M340i xDrive Sedan,26,3.0,6
2022,2022 BMW M4 Competition Coupe,19,3.0,6
2022,2022 BMW M4 Competition M xDrive Coupe,18,3.0,6
2022,2022 BMW M4 Coupe,19,3.0,6
2022,2022 BMW M440i Convertible,26,3.0,6
2022,2022 BMW M440i Coupe,28,3.0,6
2022,2022 BMW M440i xDrive Convertible,26,3.0,6
2022,2022 BMW M440i xDrive Coupe,26,3.0,6
2022,2022 BMW M440i xDrive Gran Coupe,25,3.0,6
2022,2022 BMW M4CompetitionMxDriveConvertible,18,3.0,6
2022,2022 BMW M5 CS Sedan,17,4.4,8
2022,2022 BMW M5 Competition Sedan,17,4.4,8
2022,2022 BMW M5 Sedan,17,4.4,8
2022,2022 BMW M550i xDrive Sedan,20,4.4,8
2022,2022 BMW M760i xDrive Sedan,16,6.6,12
2022,2022 BMW M8 Competition Convertible,17,4.4,8
2022,2022 BMW M8 Competition Coupe,17,4.4,8
2022,2022 BMW M8 Competition Gran Coupe,17,4.4,8
2022,2022 BMW M850i xDrive Convertible,19,4.4,8
2022,2022 BMW M850i xDrive Coupe,20,4.4,8
2022,2022 BMW M850i xDrive Gran Coupe,19,4.4,8
2022,2022 BMW Supra 2.0,28,2.0,4
2022,2022 BMW Supra 3.0,25,3.0,6
2022,2022 BMW X1 sDrive28i,27,2.0,4
2022,2022 BMW X1 xDrive28i,26,2.0,4
2022,2022 BMW X2 M35i,26,2.0,4
2022,2022 BMW X2 sDrive28i,27,2.0,4
2022,2022 BMW X2 xDrive28i,27,2.0,4
2022,2022 BMW X3 M,17,3.0,6
2022,2022 BMW X3 M Competition,17,3.0,6
2022,2022 BMW X3 M40i,23,3.0,6
2022,2022 BMW X3 sDrive30i,25,2.0,4
2022,2022 BMW X3 xDrive30i,24,2.0,4
2022,2022 BMW X4 M,17,3.0,6
2022,2022 BMW X4 M Competition,17,3.0,6
2022,2022 BMW X4 M40i,23,3.0,6
2022,2022 BMW X4 xDrive30i,24,2.0,4
2022,2022 BMW X5 M,15,4.4,8
2022,2022 BMW X5 M Competition,15,4.4,8
2022,2022 BMW X5 M50i,18,4.4,8
2022,2022 BMW X5 sDrive40i,23,3.0,6
2022,2022 BMW X5 xDrive40i,23,3.0,6
2022,2022 BMW X6 M,15,4.4,8
2022,2022 BMW X6 M Competition,15,4.4,8
2022,2022 BMW X6 M50i,18,4.4,8
2022,2022 BMW X6 xDrive40i,23,3.0,6
2022,2022 BMW X7 M50i,17,4.4,8
2022,2022 BMW X7 xDrive40i,21,3.0,6
2022,2022 BMW Z4 M40i,25,3.0,6
2022,2022 BMW Z4 sDrive30i,28,2.0,4
2022,2022 FCA US LLC 1500 4X2,17,5.7,8
2022,2022 FCA US LLC 1500 4X2,20,5.7,8
2022,2022 FCA US LLC 1500 4X2,22,3.6,6
2022,2022 FCA US LLC 1500 4X2,26,3.0,6
2022,2022 FCA US LLC 1500 4X4,17,5.7,8
2022,2022 FCA US LLC 1500 4X4,19,5.7,8
2022,2022 FCA US LLC 1500 4X4,21,3.6,6
2022,2022 FCA US LLC 1500 4X4,24,3.0,6
2022,2022 FCA US LLC 1500 Classic 4X2,17,5.7,8
2022,2022 FCA US LLC 1500 Classic 4X2,20,3.6,6
2022,2022 FCA US LLC 1500 Classic 4X4,17,5.7,8
2022,2022 FCA US LLC 1500 Classic 4X4,19,3.6,6
2022,2022 FCA US LLC 1500 HFE 4X2,23,3.6,6
2022,2022 FCA US LLC 1500 HFE 4X2,26,3.0,6
2022,2022 FCA US LLC 1500 TRX 4x4,12,6.2,8
2022,2022 FCA US LLC 300,19,5.7,8
2022,2022 FCA US LLC 300,23,3.6,6
2022,2022 FCA US LLC 300 AWD,21,3.6,6
2022,2022 FCA US LLC 500X AWD,26,1.3,4
2022,2022 FCA US LLC Challenger,17,6.4,8
2022,2022 FCA US LLC Challenger,18,5.7,8
2022,2022 FCA US LLC Challenger,18,6.4,8
2022,2022 FCA US LLC Challenger,19,5.7,8
2022,2022 FCA US LLC Challenger,23,3.6,6
2022,2022 FCA US LLC Challenger AWD,21,3.6,6
2022,2022 FCA US LLC Challenger SRT,16,6.2,8
2022,2022 FCA US LLC Challenger SRT,16,6.2,8
2022,2022 FCA US LLC Challenger SRT Widebody,15,6.2,8
2022,2022 FCA US LLC Challenger SRT Widebody,16,6.2,8
2022,2022 FCA US LLC Challenger Widebody,17,6.4,8
2022,2022 FCA US LLC Challenger Widebody,18,6.4,8
2022,2022 FCA US LLC Charger,18,6.4,8
2022,2022 FCA US LLC Charger,19,5.7,8
2022,2022 FCA US LLC Charger,23,3.6,6
2022,2022 FCA US LLC Charger AWD,21,3.6,6
2022,2022 FCA US LLC Charger SRT Widebody,15,6.2,8
2022,2022 FCA US LLC Charger Widebody,18,6.4,8
2022,2022 FCA US LLC Cherokee 4X4,22,3.2,6
2022,2022 FCA US LLC Cherokee 4X4,24,2.0,4
2022,2022 FCA US LLC Cherokee 4X4,24,2.4,4
2022,2022 FCA US LLC Cherokee FWD,23,3.2,6
2022,2022 FCA US LLC Cherokee FWD,25,2.4,4
2022,2022 FCA US LLC Cherokee FWD,26,2.0,4
2022,2022 FCA US LLC Cherokee Trailhawk 4X4,21,3.2,6
2022,2022 FCA US LLC Compass 4X2,25,2.4,4
2022,2022 FCA US LLC Compass 4X4,25,2.4,4
2022,2022 FCA US LLC Durango AWD,17,5.7,8
2022,2022 FCA US LLC Durango AWD,21,3.6,6
2022,2022 FCA US LLC Durango RWD,17,5.7,8
2022,2022 FCA US LLC Durango RWD,21,3.6,6
2022,2022 FCA US LLC Durango SRT AWD,15,6.4,8
2022,2022 FCA US LLC Giulia,20,2.9,6
2022,2022 FCA US LLC Giulia,27,2.0,4
2022,2022 FCA US LLC Giulia AWD,26,2.0,4
2022,2022 FCA US LLC Gladiator 4X4,19,3.6,6
2022,2022 FCA US LLC Gladiator 4X4,19,3.6,6
2022,2022 FCA US LLC Gladiator EcoDiesel 4X4,24,3.0,6
2022,2022 FCA US LLC Gladiator Rubic EcoDiesel 4x4,24,3.0,6
2022,2022 FCA US LLC Grand Cherokee 4X2,22,3.6,6
2022,2022 FCA US LLC Grand Cherokee 4X4,17,5.7,8
2022,2022 FCA US LLC Grand Cherokee 4X4,22,3.6,6
2022,2022 FCA US LLC Grand Cherokee L 4X2,21,3.6,6
2022,2022 FCA US LLC Grand Cherokee L 4X4,17,5.7,8
2022,2022 FCA US LLC Grand Cherokee L 4X4,21,3.6,6
2022,2022 FCA US LLC Grand Cherokee WK 4X2,21,3.6,6
2022,2022 FCA US LLC Grand Cherokee WK 4X4,21,3.6,6
2022,2022 FCA US LLC Grand Wagoneer 4x2,15,6.4,8
2022,2022 FCA US LLC Grand Wagoneer 4x2,17,3.0,6
2022,2022 FCA US LLC Grand Wagoneer 4x4,15,6.4,8
2022,2022 FCA US LLC Grand Wagoneer 4x4,17,3.0,6
2022,2022 FCA US LLC Pacifica,22,3.6,6
2022,2022 FCA US LLC Pacifica AWD,20,3.6,6
2022,2022 FCA US LLC Promaster City,24,2.4,4
2022,2022 FCA US LLC Renegade 4x2,27,1.3,4
2022,2022 FCA US LLC Renegade 4x4,26,1.3,4
2022,2022 FCA US LLC Renegade Trailhawk 4x4,24,1.3,4
2022,2022 FCA US LLC Stelvio,25,2.0,4
2022,2022 FCA US LLC Stelvio AWD,19,2.9,6
2022,2022 FCA US LLC Stelvio AWD,24,2.0,4
2022,2022 FCA US LLC Voyager,22,3.6,6
